         5843070 function calls (5703559 primitive calls) in 37.199 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        2    0.000    0.000    0.145    0.073 pywrap_tensorflow.py:15(<module>)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow.py:166(PyRecordReader_New)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow.py:38(TF_bfloat16_type)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:1024(EventsWriter)
        1    0.000    0.000    0.133    0.133 pywrap_tensorflow_internal.py:11(<module>)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:1243(TF_Buffer)
    10973    0.040    0.000    0.125    0.000 pywrap_tensorflow_internal.py:1245(<lambda>)
    10973    0.016    0.000    0.016    0.000 pywrap_tensorflow_internal.py:1269(<lambda>)
        1    0.000    0.000    0.115    0.115 pywrap_tensorflow_internal.py:13(swig_import_helper)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:1369(TF_Input)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:1395(TF_Output)
    33036    0.116    0.000    0.478    0.000 pywrap_tensorflow_internal.py:1397(<lambda>)
     9159    0.036    0.000    0.157    0.000 pywrap_tensorflow_internal.py:1399(<lambda>)
     9159    0.183    0.000    0.483    0.000 pywrap_tensorflow_internal.py:1410(__init__)
    10393    0.015    0.000    0.015    0.000 pywrap_tensorflow_internal.py:1417(<lambda>)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:1589(TF_AttrMetadata)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2063(TF_NewSessionOptions)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2280(WritableFile)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2300(BufferedInputStream)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2363(FileStatistics)
      110    0.000    0.000    0.001    0.000 pywrap_tensorflow_internal.py:2447(IsSequence)
       60    0.000    0.000    0.004    0.000 pywrap_tensorflow_internal.py:2530(Flatten)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2609(GItem)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:2647(GCluster)
    44009    0.199    0.000    0.276    0.000 pywrap_tensorflow_internal.py:39(_swig_setattr_nondynamic)
    44009    0.170    0.000    0.447    0.000 pywrap_tensorflow_internal.py:58(_swig_setattr)
     9159    0.056    0.000    0.073    0.000 pywrap_tensorflow_internal.py:62(_swig_getattr_nondynamic)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:640(CheckpointReader)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:694(StatSummarizer)
     9159    0.047    0.000    0.121    0.000 pywrap_tensorflow_internal.py:73(_swig_getattr)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:760(PyExceptionRegistry)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:781(PyRecordReader)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:814(RecordWriterOptions)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:843(ZlibCompressionOptions)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:889(PyRecordWriter)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:919(Status)
        1    0.000    0.000    0.000    0.000 pywrap_tensorflow_internal.py:968(StatusGroup)
        1    0.000    0.000    0.000    0.000 qp_subproblem.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quadpack.py:19(IntegrationWarning)
        1    0.000    0.000    0.001    0.001 quadpack.py:3(<module>)
        1    0.000    0.000    0.000    0.000 quadpack.py:808(_RangeFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:821(_OptFunc)
        1    0.000    0.000    0.000    0.000 quadpack.py:830(_NQuad)
        1    0.000    0.000    0.000    0.000 quadrature.py:1(<module>)
        1    0.000    0.000    0.000    0.000 quadrature.py:22(_copy_func)
        1    0.000    0.000    0.000    0.000 quadrature.py:36(AccuracyWarning)
        1    0.000    0.000    0.000    0.000 qual_names.py:210(QnResolver)
        1    0.000    0.000    0.001    0.001 qual_names.py:22(<module>)
        1    0.000    0.000    0.000    0.000 qual_names.py:36(Symbol)
        1    0.000    0.000    0.000    0.000 qual_names.py:40(StringLiteral)
        1    0.000    0.000    0.000    0.000 qual_names.py:50(NumberLiteral)
        1    0.000    0.000    0.000    0.000 qual_names.py:61(QN)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
        1    0.000    0.000    0.000    0.000 queue.py:22(Full)
        1    0.000    0.000    0.000    0.000 queue.py:220(PriorityQueue)
        1    0.000    0.000    0.000    0.000 queue.py:239(LifoQueue)
        1    0.000    0.000    0.000    0.000 queue.py:255(_PySimpleQueue)
        1    0.000    0.000    0.000    0.000 queue.py:27(Queue)
        1    0.000    0.000    0.005    0.005 queue_runner.py:16(<module>)
        1    0.000    0.000    0.004    0.004 queue_runner_impl.py:16(<module>)
        1    0.000    0.000    0.001    0.001 queue_runner_impl.py:37(QueueRunner)
        1    0.000    0.000    0.000    0.000 queue_runner_pb2.py:5(<module>)
        5    0.000    0.000    0.000    0.000 queue_runner_pb2.py:6(<lambda>)
        1    0.000    0.000    0.000    0.000 queues.py:10(<module>)
        1    0.000    0.000    0.001    0.001 queues.py:12(<module>)
        1    0.000    0.000    0.000    0.000 queues.py:192(SimpleQueue)
        1    0.000    0.000    0.000    0.000 queues.py:286(JoinableQueue)
        1    0.000    0.000    0.000    0.000 queues.py:32(Queue)
        1    0.000    0.000    0.000    0.000 queues.py:328(SimpleQueue)
        1    0.000    0.000    0.000    0.000 queues.py:34(Queue)
        1    0.000    0.000    0.000    0.000 quopri.py:3(<module>)
        1    0.000    0.000    0.001    0.001 quoprimime.py:27(<module>)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 radau.py:1(<module>)
        1    0.000    0.000    0.000    0.000 radau.py:181(Radau)
        1    0.000    0.000    0.000    0.000 radau.py:540(RadauDenseOutput)
        1    0.000    0.000    0.015    0.015 ragged_array_ops.py:15(<module>)
        1    0.000    0.000    0.004    0.004 ragged_batch_gather_ops.py:15(<module>)
        1    0.000    0.000    0.090    0.090 ragged_batch_gather_with_default_op.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_concat_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_config.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_conversion_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_dispatch.py:102(UnaryRaggedElementwiseDispatcher)
       68    0.000    0.000    0.018    0.000 ragged_dispatch.py:105(__init__)
        1    0.000    0.000    0.085    0.085 ragged_dispatch.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_dispatch.py:155(BinaryRaggedElementwiseDispatcher)
       31    0.000    0.000    0.009    0.000 ragged_dispatch.py:161(__init__)
        1    0.000    0.000    0.000    0.000 ragged_dispatch.py:226(RaggedDispatcher)
       29    0.000    0.000    0.030    0.001 ragged_dispatch.py:234(__init__)
        1    0.001    0.001    0.062    0.062 ragged_dispatch.py:478(register_dispatchers)
        1    0.000    0.000    0.000    0.000 ragged_dispatch.py:483(<listcomp>)
      116    0.002    0.000    0.042    0.000 ragged_dispatch.py:504(_ragged_op_signature)
      128    0.001    0.000    0.006    0.000 ragged_dispatch.py:527(_op_is_in_tf_version)
        1    0.001    0.001    0.058    0.058 ragged_dispatch.py:537(ragged_op_list)
       24    0.000    0.000    0.000    0.000 ragged_dispatch.py:549(<listcomp>)
       53    0.001    0.000    0.021    0.000 ragged_dispatch.py:59(_get_arg_infos)
        1    0.000    0.000    0.000    0.000 ragged_factory_ops.py:15(<module>)
        1    0.000    0.000    0.013    0.013 ragged_functional_ops.py:15(<module>)
        1    0.000    0.000    0.003    0.003 ragged_gather_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_getitem.py:15(<module>)
        1    0.000    0.000    0.001    0.001 ragged_map_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_map_ops.py:334(_RaggedTensorComponents)
        1    0.000    0.000    0.001    0.001 ragged_math_ops.py:15(<module>)
        6    0.000    0.000    0.000    0.000 ragged_math_ops.py:310(_set_ragged_segment_docstring)
        7    0.000    0.000    0.000    0.000 ragged_math_ops.py:584(_set_ragged_reduce_docstring)
        1    0.000    0.000    0.003    0.003 ragged_operators.py:15(<module>)
       11    0.000    0.000    0.001    0.000 ragged_operators.py:27(_right)
        1    0.000    0.000    0.000    0.000 ragged_squeeze_op.py:15(<module>)
        1    0.000    0.000    0.002    0.002 ragged_string_ops.py:15(<module>)
        1    0.000    0.000    0.010    0.010 ragged_tensor.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_tensor.py:2000(RaggedTensorType)
        1    0.000    0.000    0.000    0.000 ragged_tensor.py:50(RaggedTensor)
        1    0.000    0.000    0.001    0.001 ragged_tensor_shape.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_tensor_shape.py:35(RaggedTensorDynamicShape)
        1    0.000    0.000    0.000    0.000 ragged_tensor_value.py:15(<module>)
        1    0.000    0.000    0.000    0.000 ragged_tensor_value.py:26(RaggedTensorValue)
        1    0.000    0.000    0.002    0.002 ragged_util.py:18(<module>)
        1    0.000    0.000    0.000    0.000 ragged_where_op.py:15(<module>)
       16    0.000    0.000    0.000    0.000 random.py:224(_randbelow)
       16    0.000    0.000    0.000    0.000 random.py:256(choice)
        1    0.000    0.000    0.003    0.003 random.py:38(<module>)
        1    0.000    0.000    0.001    0.001 random.py:4(<module>)
        1    0.000    0.000    0.000    0.000 random.py:669(SystemRandom)
        1    0.000    0.000    0.000    0.000 random.py:72(Random)
        3    0.000    0.000    0.000    0.000 random.py:88(__init__)
        3    0.000    0.000    0.000    0.000 random.py:97(seed)
        1    0.000    0.000    0.000    0.000 random_grad.py:15(<module>)
        2    0.000    0.000    0.012    0.006 random_ops.py:15(<module>)
      112    0.007    0.000    2.520    0.023 random_ops.py:188(random_uniform)
        1    0.000    0.000    0.000    0.000 random_ops.py:30(RandomDatasetV2)
      112    0.001    0.000    0.286    0.003 random_ops.py:38(_ShapeTensor)
        1    0.000    0.000    0.000    0.000 random_ops.py:46(RandomDatasetV1)
        1    0.000    0.000    0.000    0.000 random_seed.py:15(<module>)
        1    0.000    0.000    0.000    0.000 random_seed.py:17(<module>)
      112    0.001    0.000    0.004    0.000 random_seed.py:37(get_seed)
        1    0.000    0.000    0.835    0.835 ranking.py:8(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:44(<module>)
        1    0.000    0.000    0.000    0.000 rbf.py:58(Rbf)
        1    0.000    0.000    0.000    0.000 rbm.py:2(<module>)
        1    0.000    0.000    0.000    0.000 rbm.py:26(BernoulliRBM)
      184    0.001    0.000    0.009    0.000 re.py:170(match)
       16    0.000    0.000    0.001    0.000 re.py:180(search)
      143    0.001    0.000    0.004    0.000 re.py:185(sub)
        4    0.000    0.000    0.002    0.000 re.py:205(split)
      159    0.001    0.000    0.510    0.003 re.py:232(compile)
        6    0.000    0.000    0.000    0.000 re.py:252(escape)
      506    0.005    0.000    0.523    0.001 re.py:271(_compile)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:111(Analyzer)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:168(TreeAnnotator)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:25(<module>)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:41(Definition)
        1    0.000    0.000    0.000    0.000 reaching_definitions.py:58(_NodeState)
        1    0.000    0.000    0.000    0.000 readers.py:122(TextLineDatasetV2)
        2    0.000    0.000    0.004    0.002 readers.py:15(<module>)
        1    0.000    0.000    0.000    0.000 readers.py:164(TextLineDatasetV1)
        1    0.000    0.000    0.000    0.000 readers.py:184(_TFRecordDataset)
        1    0.000    0.000    0.000    0.000 readers.py:216(ParallelInterleaveDataset)
        1    0.000    0.000    0.000    0.000 readers.py:267(TFRecordDatasetV2)
        1    0.000    0.000    0.000    0.000 readers.py:328(TFRecordDatasetV1)
        1    0.000    0.000    0.000    0.000 readers.py:360(_FixedLengthRecordDataset)
        1    0.000    0.000    0.000    0.000 readers.py:415(FixedLengthRecordDatasetV2)
        1    0.000    0.000    0.000    0.000 readers.py:473(FixedLengthRecordDatasetV1)
        1    0.000    0.000    0.000    0.000 readers.py:554(CsvDatasetV2)
        1    0.000    0.000    0.000    0.000 readers.py:687(CsvDatasetV1)
        1    0.000    0.000    0.000    0.000 readers.py:89(_TextLineDataset)
        1    0.000    0.000    0.000    0.000 readers.py:926(SqlDatasetV2)
        1    0.000    0.000    0.000    0.000 readers.py:975(SqlDatasetV1)
        1    0.000    0.000    0.000    0.000 reconstruction_ops.py:15(<module>)
        1    0.000    0.000    0.000    0.000 records.py:220(record)
        1    0.000    0.000    0.000    0.000 records.py:305(recarray)
        1    0.000    0.000    0.001    0.001 records.py:36(<module>)
        1    0.000    0.000    0.000    0.000 records.py:87(format_parser)
        1    0.000    0.000    0.000    0.000 recurrent.py:1095(SimpleRNNCell)
        1    0.000    0.000    0.000    0.000 recurrent.py:1258(SimpleRNN)
        1    0.000    0.000    0.000    0.000 recurrent.py:1481(GRUCell)
        1    0.000    0.000    0.002    0.002 recurrent.py:17(<module>)
        1    0.000    0.000    0.000    0.000 recurrent.py:1751(GRU)
        1    0.000    0.000    0.000    0.000 recurrent.py:179(RNN)
        1    0.000    0.000    0.000    0.000 recurrent.py:2027(LSTMCell)
        1    0.000    0.000    0.000    0.000 recurrent.py:2302(PeepholeLSTMCell)
        1    0.000    0.000    0.000    0.000 recurrent.py:2380(LSTM)
        1    0.000    0.000    0.000    0.000 recurrent.py:46(StackedRNNCells)
        1    0.000    0.000    0.000    0.000 recurrent.py:879(AbstractRNNCell)
        1    0.000    0.000    0.000    0.000 recurrent.py:967(DropoutRNNCellMixin)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:146(GRU)
        1    0.000    0.000    0.001    0.001 recurrent_v2.py:16(<module>)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:56(GRUCell)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:568(LSTMCell)
        1    0.000    0.000    0.000    0.000 recurrent_v2.py:658(LSTM)
        1    0.000    0.000    0.001    0.001 reduce_util.py:15(<module>)
        1    0.000    0.000    0.000    0.000 reduce_util.py:27(ReduceOp)
        1    0.000    0.000    0.024    0.024 reduction.py:10(<module>)
        1    0.000    0.000    0.004    0.004 reduction.py:11(<module>)
        1    0.000    0.000    0.000    0.000 reduction.py:136(set_loky_pickler)
        1    0.000    0.000    0.000    0.000 reduction.py:170(CustomizablePickler)
        1    0.000    0.000    0.000    0.000 reduction.py:207(_C)
        1    0.000    0.000    0.000    0.000 reduction.py:247(AbstractReducer)
